text,label
The changes are in view of the requests received from the interested biddersand the prevailing situation arising out of #COVID-19. #AirIndia https://www.indiatoday.in/business/story/government-extends-deadline-to-bid-for-air-india-till-april-30-1655101-2020-03-13 ,1
"#Gratitude ð

Show your support by retweeting and tagging friends who are out there helping fight the #Coronaviruspandemic.
#ITCard #IndiaFightsCorona #COVID19 #COVID2019 #COVID  pic.twitter.com/RllfaMeb9X",1
"Consuming ""rice and beans, milk, cheese, butter and eggs"" causes disease by age 30.",0
Donald Trump and Thom Tillis opposed legislation that would lower the price of insulin and other prescription drugs.,1
"An image shows ""what appears to be an official ballot box being taken away from a polling location by an unidentified civilian.",0
" Advisory issued by the state police of Telangana (India) instructing people to be vigilant about the possibility of increase in thefts, due to the COVID-19 crisis in the country.		",0
 New coronavirus was registered in 2018.		,0
We are now seeing a decrease in violent crime.,1
A photo shows Adolf Hitler holding a Bible like Donald Trump.,0
The Trump administration put secret watermarks on official ballots to trick cheating Democrats.,0
"Of all cities in the United States with more than 100,000 people, Providence is the 183rd safest.",1
"""Owe them my life"": Boris Johnson, out of ICU, praises hospital staff  https://www.ndtv.com/world-news/coronavirus-updates-uk-prime-minister-boris-johnson-out-of-icu-praises-hospital-staff-2210398 
#COVID__19 pic.twitter.com/wvpFPaaTWx",1
Time and again Glenn Youngkin has made it clear: He would ban abortion as governor.,0
"The Capitol Police force is ""going so far as to use paramilitary equipment"" in dealing with singing protesters in Madison",0
The home minister has come into the picture after the SC  pulled up the Delhi government on poor management of the #Covid crisis. @kamaljitsandhu https://www.indiatoday.in/india/story/delhi-covid-management-amit-shah-takes-over-driver-s-seat-rolls-out-new-strategy-1689310-2020-06-15 ,1
"On issue after issue that really were hard to explain or understand, you voted present . . . And anytime anyone raises that, there's always some kind of explanation.",0
"Texas' high school graduation rate went from 27th in the country in 2002, to second highest in the country in 2013.",0
 Video,0
"#IndiaFightsCorona | #Tripura record first Covid-19 positive case: Tripura CM @BjpBiplab
#Coronavirus LIVE updates -  https://bit.ly/2yGpH3T  pic.twitter.com/kwTSMcI1NP",1
Says America's most violent cities are that way because of their Democratic politics,0
More than one-quarter of America's young adults are too fat to serve in the U.S. military,1
"Says the Steele dossier ""was responsible for starting"" Special Counsel Robert Mueller's investigation into links between the Trump campaign and Russia.",0
"If you survey, most (North Carolina) Democrats also agree with our (election) laws and voter ID.",0
A proper funeral': families try to claim Covid-19 victims from Milan cemetery  https://www.theguardian.com/world/2020/jun/10/it-was-chaotic-the-families-trying-to-claim-covid-19-victims-from-milan-cemetery?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591762826 ,1
"The three wealthiest people"" own ""more wealth than the bottom half of the American people.",1
"When we discovered, I discovered, that we were doing many, many, too many stop and frisks, we cut 95% of it out.",0
"End of eviction moratorium means ""millions of Americans"" could lose their housing in the middle of a pandemic.",1
"Says Nabisco is closing plants in Georgia and New Jersey and ""moving to Mexico"" because of Biden's election.",0
Neither Hillary Clinton or Donald Trump has a plan to address the civil war in Syria.,1
"Manju Tiwari apologised for her 'carelessness' and said she got carried away by the 'Deepavali-like' atmosphere  https://bit.ly/2UMyWrN 
#Covid_19",1
"Before COVID-19, ""more Iowans (were) working than at any other time in our state history.",1
Ted Strickland destroyed Ohio jobs when he busted the budget.,0
"Says Cory Gardner ""championed an eight-year crusade to outlaw birth control here in Colorado.",0
"Says Hillary Clinton helped ""get done"" the Children's Health Insurance Program.",1
"A video shows people holding up their phones to film President Joe Biden, but ""every phone there is turned off.",0
Ramdev's Patanjali asked by government to explain COVID drug claim  https://www.ndtv.com/india-news/coronavirus-india-ramdevs-patanjali-asked-for-details-of-covid-drug-claim-by-government-2251004  pic.twitter.com/A6a0gUSv5V,1
"We're borrowing money from China and Saudi Arabia ""to finance this war"" in Iraq.",0
The Rock has lost 48 million followers on his IG and YouTube after coming out for Biden.,0
"Highest daily death total pushes Louisiana past 1,000 total covid-19 fatalities  https://wapo.st/3ejZdVX ",1
"Says Ohio congressional candidate Danny O'Connor has raised ""90 percent of his campaign funds from liberal out of staters.",0
"Says City Blue Imaging Services in Rochester, N.Y. ""printed ballots there. If you search them you'll see they're the ones who had ballots misprint errors for the ballots sent to NYC.",0
"25 of Maharashtra family with #Covid_19 lived in congested set up: Report
 https://www.ndtv.com/india-news/coronavirus-25-of-maharashtra-family-with-covid-19-lived-in-congested-set-up-report-2202827  pic.twitter.com/b2wDYvAmmH",1
"Says that 500,000 federal workers -- one-fourth of the federal workforce -- make more than $100,000 a year.",1
Obama has proposed 442 tax hikes since taking office.,0
The increase in the current state budget was greater than the inflation rate and the rate of population growth in Georgia.,0
"Every time we put a ballot issue on, it costs a million dollars.",0
Delta Force raids Obama stronghold in Thailand.,0
" Several clickbait websites published misleading headlines claiming that ""cigarettes block the coronavirus"".		",0
"You're more likely to get struck by lightning in Texas"" than find in-person voter fraud.",1
Says Dominion Voting System flipped votes to Joe Biden in states where Trump is bringing legal challenges.,0
Democrats and their allies (...) are manufacturing voters.,0
"Veronica Norman, a nurse who wouldn't hear of retiring, dies of covid-19 at 75  https://wapo.st/3glOwDc ",1
 WhatsApp chain sent by a doctor at Vall d'Hebron Hospital (Barcelona) about coronavirus		,0
"A tragic end today"" for CNN's Sanjay Gupta",0
"Michelle Obama's mother dies, leaves inheritance to 'My son Michael.'",0
Confirmed #coronavirus (COVID-19) cases in India go up to 34: Officials.,1
CBS stole a photo from Latinos for Trump in Phoenix and tagged it as a Biden event.,0
"The U.S. military has reinstated a draft, and women are included.",0
"If you have had a flu shot in the last 3-5 years, you will probably test positive"" for COVID-19.",0
"The United States is ""fighting with Iraqis to defeat ISIS along with Iran. But in Yemen we're fighting Iran with Iraqis and Saudis.",0
The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.,1
"Says the stimulus bill sent tax credits overseas, such as  ""tens of millions of dollars to build traffic lights in China.",0
"California ""is hemorrhaging population.",0
"With North Korea, ""nobody has ever seen such a positive response on our behalf from China.",0
Clarence Thomas's wife was one of the organizers of Jan 6th,0
Says Milwaukee County buses are no less safe now than a year or two ago.,0
 Black skin is resistant to coronavirus.		,0
"Says Dan Patrick ""proposed Arizona-style show-me-your-papers legislation.",1
Says Joe Biden repeatedly told Americans he's going to raise their taxes.,0
"Says President Barack Obama made it ""legal"" for the media to ""purposely lie"" to the public when he ""quietly signed into law HR 4310 in 2012.",0
"In the three months before the act took effect, America lost 750,000 jobs a month. In the last three months, we've lost about 35,000 jobs a month.",1
"Columbia, Mo., is ""one of the fastest growing cities in the region, the only city in the state to grow jobs faster than the nation as a whole.",0
Iowa ranks 45th in the U.S. for internet connectivity.,1
"When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women.",1
The Atlanta shooting suspect wrote an anti-China post on Facebook prior to the shootings.,0
Polls show that Floridians don't want to repeal the Affordable Care Act.,0
"A few months into office, (President Barack Obama) traveled around the globe to apologize for America.",0
Novak Djokovic tests positive for Covid-19 amid Adria Tour fallout  https://www.theguardian.com/sport/2020/jun/23/novak-djokovic-tests-positive-for-covid-19-amid-adria-tour-fallout?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592915920 ,1
I can't sign money. That's illegal.,0
Popeyes manager arrested for allegedly dipping chicken in cocaine based flour to increase business sales.,0
"The stimulus bill ""didn't create one new job.",0
"Says Republican Dan Bishop was ""down by 17"" points in NC congressional race and then won ""by a lot.",0
